seed,arm,acquisition_round,rank_within_batch,row_index,molecule_chembl_id,model_smiles,target_pKi,acquisition_score_rf_tree_std
11,random,4,3,193,CHEMBL436766,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3F)cc12,9.795880317687988,
11,random,4,4,1091,CHEMBL594311,CC(=O)c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,8.221848487854004,
11,random,4,5,3431,CHEMBL2391195,CCOC(=O)C1CCN(c2ccc(N3C[C@@H](CNCc4ccc(C(=N)N)cc4)OC3=O)cc2)CC1,4.591760158538818,
11,random,4,6,2267,CHEMBL360192,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)c(C#N)c3cccc(C)c32)c1,6.391473770141602,
11,random,4,7,2840,CHEMBL180080,COc1cccc(-n2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)c1,5.60554838180542,
11,random,4,8,172,CHEMBL259534,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,9.853872299194336,
11,random,4,9,815,CHEMBL137499,Cc1cc(-c2ccccc2S(N)(=O)=O)ccc1NC(=O)Cc1c[nH]c2ccc(C(=N)N)cc12,8.638272285461426,
11,random,4,10,1024,CHEMBL393521,O=C(N[C@@H]1CCC[C@@H]1NC(=O)c1ccc(-n2ccccc2=O)cc1F)c1ccc(Cl)s1,8.327901840209961,
11,random,4,11,3232,CHEMBL3127470,C[C@]1(c2ccccc2)C[C@@H](c2cccc(-c3ccc(C(=O)O)cc3C(=O)O)c2)Nc2ccc(C(=N)N)cc21,5.031517028808594,
11,random,4,12,488,CHEMBL515847,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N)CC4)cc2)CC3)cc1,9.107905387878418,
11,random,4,13,2775,CHEMBL606177,Cc1cc(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)n(C)n1,5.688034534454346,
11,random,4,14,95,CHEMBL396058,NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,10.229147911071777,
11,random,4,15,2323,CHEMBL118334,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(O)cc4c3)C2=O)c1,6.301030158996582,
11,random,4,16,3445,CHEMBL2441054,O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2ccncc2)CC1,4.568636417388916,
11,random,4,17,3099,CHEMBL412448,Cc1cccc(C(=O)Nc2ccc(C(=N)N)cc2)c1O,5.2441253662109375,
11,random,4,18,2402,CHEMBL3127489,CCCC(=O)Nc1cc(-c2ccc(C(N)=O)cc2C(=O)O)cc([C@@H]2C[C@](C)(c3ccccc3)c3cc(C(=N)N)ccc3N2)c1,6.193141937255859,
11,random,4,19,2679,CHEMBL328654,Nc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,5.808548927307129,
11,random,4,20,2290,CHEMBL61327,Cc1cc(Br)c(O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,6.3565473556518555,
11,random,4,21,20,CHEMBL174330,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(C(=O)O)CC2)cc1,10.920818328857422,
11,random,4,22,1742,CHEMBL541406,COc1cccc2c1cc(C(=O)NCc1ccc([N+](C)(C)C)cc1)n2Cc1cccc(C(=N)N)c1,7.207608222961426,
11,random,4,23,2843,CHEMBL97784,COc1cccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2Cl)c1,5.6031036376953125,
11,random,4,24,3238,CHEMBL378657,N=C(N)NCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1,5.022276401519775,
11,random,4,25,3151,CHEMBL64838,CCOc1cccc(-c2nc3cc(C(=N)N)ccc3[nH]2)c1O,5.1674909591674805,
11,random,4,26,3288,CHEMBL2441038,COc1ccc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)cc1,4.954677104949951,
11,random,4,27,2315,CHEMBL356630,C/N=C(/N)c1ccc(/C=C2/CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,6.301030158996582,
11,random,4,28,2919,CHEMBL158936,N=C(N)c1ccc(CNC(=O)CNC(=O)[C@@H](CO)NS(=O)(=O)Cc2ccccc2)cc1,5.522878646850586,
11,random,4,29,573,CHEMBL188275,Cc1ccc(C)c2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,9.0,
11,random,4,30,1747,CHEMBL3134467,CCOC(=O)C1CCCN(c2ccc(N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O)cc2)C1,7.20481538772583,
11,random,4,31,1133,CHEMBL188661,CC(C)N1CCC(NC(=O)c2cc3c(Cl)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.154901504516602,
11,random,4,32,1359,CHEMBL435865,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(c3ccccc3)CC2)c2ccccc2)c1,7.79587984085083,
11,random,4,33,489,CHEMBL152274,N=C(N)c1cccc(-n2cccc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,9.09691047668457,
11,random,4,34,878,CHEMBL20603,Cc1cc(C(=O)Nc2ccc(-n3ccnc3C)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,8.537602424621582,
11,random,4,35,2879,CHEMBL136297,N=C(N)c1ccc2c(c1)ncn2CC(=O)c1ccc(-c2ccccc2)cc1,5.568636417388916,
11,random,4,36,1092,CHEMBL222059,CC(C)N(CCO)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.221848487854004,
11,random,4,37,3219,CHEMBL135198,CCOC(=O)C(Cc1ccc(C(=N)N)cc1)NC(=O)CNS(=O)(=O)c1ccc(C#N)cc1,5.06048059463501,
11,random,4,38,3522,CHEMBL2391183,Nc1ncc(C(=O)NC[C@H]2CN(c3ccc(N4CCCC(C(=O)O)C4)cc3)C(=O)O2)s1,4.323306560516357,
11,random,4,39,467,CHEMBL174335,N=C(N)c1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,9.154901504516602,
11,random,4,40,2082,CHEMBL432214,Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,6.686132907867432,
11,random,4,41,3106,CHEMBL82149,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,5.236571788787842,
11,random,4,42,47,CHEMBL177142,CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,10.585026741027832,
11,random,4,43,1139,CHEMBL552783,C[N+](C)(C)c1ccc(CNC(=O)c2cc3c(O)cccc3n2Cc2cccc(C(=N)N)c2)cc1,8.154901504516602,
11,random,4,44,1118,CHEMBL86114,COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4cc(C(=N)N)ccc4N)C3=O)cc2c1,8.199970245361328,
11,random,4,45,1822,CHEMBL221028,CC(=O)Nc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)c1,7.055517196655273,
11,random,4,46,865,CHEMBL179213,COc1cc(-n2ccnc2C)ccc1NC(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,8.552842140197754,
11,random,4,47,154,CHEMBL510030,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCCC5=O)CC4)cc2)CC3)cc1,9.95860767364502,
11,random,4,48,3208,CHEMBL3114842,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2S(=O)(=O)CC)ccc1OC(C)C,5.086185932159424,
11,random,4,49,1556,CHEMBL52479,CN(C)C(=O)c1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,7.494850158691406,
11,random,4,50,3461,CHEMBL495010,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCN)c2)C(=O)N2CCCC[C@H]2C(=O)O)c1,4.522878646850586,
11,random,5,1,2275,CHEMBL380813,COc1ccc(CCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)cc1OC,6.379863739013672,
11,random,5,2,2464,CHEMBL1222018,COc1ccc(NC(=O)[C@H]2CN(S(C)(=O)=O)C[C@@H]2C(=O)Nc2ccc(-n3ccccc3=O)cc2F)cc1Cl,6.091515064239502,
11,random,5,3,2312,CHEMBL431745,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccc4c(c3)OCO4)=NO2)cc1,6.3098039627075195,
11,random,5,4,2784,CHEMBL152611,Cc1c(F)c(Oc2cccc(CC(=O)C(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F,5.677780628204346,
11,random,5,5,3652,CHEMBL419023,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2)c(=O)n1CC(=O)N[C@H]1CCc2nc(N)sc2C1,3.7535014152526855,
11,random,5,6,1853,CHEMBL105137,CC(C)(CN(CC(=O)NC(CCCN=C(N)N)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,7.004364967346191,
11,random,5,7,3153,CHEMBL92277,N=C(N)c1ccc2[nH]c(-c3cc(F)ccc3O)nc2c1,5.1674909591674805,
11,random,5,8,538,CHEMBL244461,Cc1ccc2c(Cl)c(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cc3)sc2c1,9.022275924682617,
11,random,5,9,2396,CHEMBL460810,CCc1ccc(-c2cccc(S(=O)(=O)NC(Cc3cccc(C(=N)N)c3)C(=O)N3CCC(CCN)CC3)c2)cc1,6.200659275054932,
11,random,5,10,2897,CHEMBL1952401,CCOC(=O)C(=O)N(Cc1ccc(F)cc1)c1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,5.548213481903076,
11,random,5,11,2210,CHEMBL173419,N=C(N)c1ccc(-n2ccc3ccc(NCc4cccc(C(=N)N)c4)cc32)cc1,6.4685211181640625,
11,random,5,12,237,CHEMBL392526,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,9.638272285461426,
11,random,5,13,841,CHEMBL136846,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)c2c1,8.586315155029297,
11,random,5,14,693,CHEMBL20604,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,8.769551277160645,
11,random,5,15,980,CHEMBL1684179,CN(C)C1CCc2cc(N3CC[C@H](NS(=O)(=O)/C=C/c4ccc(Cl)s4)C3=O)ccc21,8.397939682006836,
11,random,5,16,2615,CHEMBL84379,Cc1c(F)c(Oc2cccc(CCC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F,5.886056423187256,
11,random,5,17,2927,CHEMBL429002,COC(=O)[C@H]1CCC[C@H](C)N1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,5.494999408721924,
11,random,5,18,131,CHEMBL456677,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,10.031517028808594,
11,random,5,19,859,CHEMBL269191,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F,8.552842140197754,
11,random,5,20,399,CHEMBL235710,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N(C)C(C)=O)cc2)CC3)cc1,9.267605781555176,
11,random,5,21,909,CHEMBL363753,Cc1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,8.522878646850586,
11,random,5,22,2557,CHEMBL3219072,CNC(=O)CCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccccc3F)c2)CC1,5.958607196807861,
11,random,5,23,3458,CHEMBL320512,CN1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,4.5229997634887695,
11,random,5,24,2607,CHEMBL1766818,COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4cc(N)cc(C(=N)N)c4)C3=O)cc2c1,5.899998188018799,
11,random,5,25,2634,CHEMBL92869,Cc1cccc2c1cc(C(=O)NCc1ccc(N(C)C)cc1)n2Cc1cccc(C(=N)N)c1,5.882728576660156,
11,random,5,26,350,CHEMBL186761,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cc(Cl)ccc43)cc2F)c1,9.376750946044922,
11,random,5,27,1716,CHEMBL454373,O=C(Nc1cccc(OCc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c1)C1CCNCC1,7.2441253662109375,
11,random,5,28,1227,CHEMBL1221674,CC(C)S(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,8.0,
11,random,5,29,65,CHEMBL211410,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,10.397939682006836,
11,random,5,30,2988,CHEMBL38626,N=C(N)c1cccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)c1,5.408935546875,
11,random,5,31,477,CHEMBL393533,COC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,9.130767822265625,
11,random,5,32,615,CHEMBL198735,FC(F)(CNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12)C1CCCCN1,8.920818328857422,
11,random,5,33,1060,CHEMBL594515,NC(=O)c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,8.29242992401123,
11,random,5,34,2351,CHEMBL3403476,CCOc1cc(OC(C)C)c(F)c(C(Nc2ccc(C(=N)N)cc2)c2nc(-c3ccc(OC)cc3)c[nH]2)c1,6.267606258392334,
11,random,5,35,3235,CHEMBL92865,Cc1ccc(-c2nc3cc(C(=N)N)ccc3[nH]2)c(O)c1,5.026872158050537,
11,random,5,36,2253,CHEMBL298415,N=C(N)c1ccc(Oc2cccc(Oc3ccc(C(=N)N)cc3)n2)cc1,6.397940158843994,
11,random,5,37,1652,CHEMBL94658,CNc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,7.318758964538574,
11,random,5,38,1304,CHEMBL92662,Cc1cc(C)cc(CNC(=O)c2c(Br)c3ccccc3n2Cc2cccc(C(=N)N)c2)c1,7.886056423187256,
11,random,5,39,306,CHEMBL332189,CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(O[C@H]3CN[C@H](C(=O)O)C3)c2F)c1,9.481486320495605,
11,random,5,40,2875,CHEMBL498660,CCCS(=O)(=O)N[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccc(C(=N)N)cc1)[C@@H](C)CC,5.568636417388916,
11,random,5,41,1718,CHEMBL358135,Cc1cccc(C(=O)Nc2ccc(Cl)cc2)c1NC(=O)c1sc2ccccc2c1Cl,7.236571788787842,
11,random,5,42,1346,CHEMBL149787,O=C(Nc1ccc(Cl)cc1)c1ccc(F)cc1NC(=O)c1sc2ccccc2c1Cl,7.823908805847168,
11,random,5,43,3470,CHEMBL521570,N=C(N)N1CCC(C(=O)Nc2cccc(OCc3ccc(F)cc3)c2)CC1,4.471083164215088,
11,random,5,44,2767,CHEMBL148323,N=C(N)N1CCc2ccc(OC(C(=O)O)c3ccc(OC4CCNCC4)cc3)cc2C1,5.698969841003418,
11,random,5,45,3563,CHEMBL111468,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,4.161150932312012,
11,random,5,46,3495,CHEMBL2391185,CCOC(=O)C1CCN(c2ccc(N3C[C@H](CNC(=O)c4cnc(N)s4)OC3=O)cc2)C(=O)C1,4.4179368019104,
11,random,5,47,1705,CHEMBL1221914,O=C(Nc1ccc(Cl)cn1)[C@H]1CNC[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,7.259637355804443,
11,random,5,48,175,CHEMBL512288,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N(C)CC(N)=O)CC4)cc2)CC3)cc1,9.853872299194336,
11,random,5,49,2209,CHEMBL3627867,Cc1cc2nc([C@@H](CNC(=O)c3c(Cl)cc(-n4cnnc4)cc3C(F)(F)F)c3ccccc3)[nH]c2cc1C,6.4685211181640625,
11,random,5,50,2928,CHEMBL3660185,CC(C)C(=O)N1CCC(CC[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)CC1,5.494850158691406,
11,random,6,1,1543,CHEMBL102779,Cc1cc(C)cc(CCN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc2ccccc2)c1,7.522878646850586,
11,random,6,2,1147,CHEMBL194486,c1ccc(-n2cnnn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,8.154901504516602,
11,random,6,3,3583,CHEMBL569280,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCNC(=N)N,4.0809221267700195,
11,random,6,4,1963,CHEMBL96605,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(C(F)(F)F)c(OCCc2ccc(Cl)cc2Cl)c1,6.853871822357178,
11,random,6,5,27,CHEMBL401958,CN(C)CCN(C)C(=O)CN([C@H]1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,10.795880317687988,
11,random,6,6,1671,CHEMBL92144,NC(=O)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,7.2924299240112305,
11,random,6,7,823,CHEMBL511082,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CO)CC4)cc2)CC3)cc1,8.619789123535156,
11,random,6,8,924,CHEMBL1684192,O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc([C@H]2CCCN2)cc1F,8.522878646850586,
11,random,6,9,3411,CHEMBL298891,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccc(O)cc3)=NO2)cc1,4.6575775146484375,
11,random,6,10,2254,CHEMBL314591,CCN(CC)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,6.397940158843994,
11,random,6,11,2510,CHEMBL96720,CCOC(=O)c1cc2c(C)cccc2n1Cc1cccc(C(=N)N)c1,6.023191452026367,
11,random,6,12,594,CHEMBL3392119,CCN(CC)CC(=O)N=S(C)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,8.95860767364502,
11,random,6,13,3201,CHEMBL470794,C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(C/C1=N/O)C2,5.09739875793457,
11,random,6,14,2166,CHEMBL162635,N=C(N)c1cccc(C(=O)NC(C(=O)NCC2CCC(CN)CC2)c2ccccc2)c1,6.541772842407227,
11,random,6,15,2849,CHEMBL493116,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCN)c2)C(=O)N2CCC(C(N)=O)CC2)c1,5.602059841156006,
11,random,6,16,3132,CHEMBL377763,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C(=O)NCCN)CC2)c(C(C)C)c1,5.200659275054932,
11,random,6,17,3528,CHEMBL461417,CN1C(=O)C(OCc2ccc(C(=N)N)cc2)Oc2cc(C(=O)N(CC(=O)O)c3ccccc3)ccc21,4.304518222808838,
11,random,6,18,1102,CHEMBL202394,N=C(N)c1ccc2[nH]c(Cc3nc4c(F)cc(F)cc4[nH]3)nc2c1,8.221848487854004,
11,random,6,19,280,CHEMBL25351,CC(=N)N1CCC(Oc2ccc3c(nc(C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,9.522878646850586,
11,random,6,20,1857,CHEMBL513605,CC(C)Oc1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)cc1,7.0,
11,random,6,21,3350,CHEMBL3627893,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4cc(C)c(Cl)cc4[nH]3)c(Cl)c2)n1,4.819300651550293,
11,random,6,22,3231,CHEMBL513003,CN1C(=O)C(Cc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3ccccc3)C(=O)C(=O)O)ccc21,5.0329203605651855,
11,random,6,23,2721,CHEMBL541404,COc1ccc2cc(C(=O)NCc3ccc([N+](C)(C)C)cc3)n(Cc3cccc(C(=N)N)c3)c2c1,5.75448751449585,
11,random,6,24,1373,CHEMBL96434,COc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,7.744727611541748,
11,random,6,25,1045,CHEMBL1684183,CNC1CCc2cc(N3CC[C@H](NS(=O)(=O)c4ccc5cc(Cl)ccc5c4)C3=O)ccc21,8.301030158996582,
11,random,6,26,2336,CHEMBL5953215,CCN(C(=O)c1cc(C(N)=O)nn1-c1ccc(OC)cc1)C1CCN(N2CCOCC2=O)CC1,6.279840469360352,
11,random,6,27,1681,CHEMBL5205860,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,7.28399658203125,
11,random,6,28,1138,CHEMBL222129,C[C@@H](C(=O)N(CCO)CC1CC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.154901504516602,
11,random,6,29,1352,CHEMBL2409219,COc1cc([C@@H]2Nc3ccc(C(=N)N)cc3[C@H]3c4ccccc4C[C@H]32)c(-c2ccccc2C(=O)O)cc1O,7.79587984085083,
11,random,6,30,2923,CHEMBL342722,CCCCOC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,5.508999824523926,
11,random,6,31,3287,CHEMBL299541,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccccc3)=NO2)cc1,4.958607196807861,
11,random,6,32,1757,CHEMBL230025,NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NC(=O)CC(=O)O,7.187086582183838,
11,random,6,33,358,CHEMBL46618,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1,9.349485397338867,
11,random,6,34,396,CHEMBL404061,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12,9.275724411010742,
11,random,6,35,856,CHEMBL399956,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5S(N)(=O)=O)ccc43)cc12,8.568635940551758,
11,random,6,36,3286,CHEMBL494128,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCN)c2)C(=O)N2CCCC[C@@H]2C(=O)O)c1,4.958607196807861,
11,random,6,37,433,CHEMBL341920,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3I)c2c1,9.221848487854004,
11,random,6,38,1940,CHEMBL324793,N=C(N)c1ccc(F)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,6.886056423187256,
11,random,6,39,2211,CHEMBL92883,N=C(N)c1ccc2[nH]c(-c3cc(Cl)cc(-c4ccccc4)c3O)cc2c1,6.4685211181640625,
11,random,6,40,413,CHEMBL517263,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN)CC4)cc2)CC3)cc1,9.244125366210938,
11,random,6,41,1220,CHEMBL459136,CC(C)c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)c(NC(=O)C(=O)O)c1,8.013228416442871,
11,random,6,42,1392,CHEMBL248725,CN(C)Cc1ccccc1-c1ccc2c(c1)CCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,7.721246242523193,
11,random,6,43,2019,CHEMBL19075,COC(=O)[C@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1,6.7695512771606445,
11,random,6,44,3178,CHEMBL2441060,O=C(Nc1cccc(OCc2ccccc2)c1)C1CCN(c2ccncc2)CC1,5.127261161804199,
11,random,6,45,1431,CHEMBL244879,CN1CCN(Cc2ccc3c(Cl)c(C(=O)Nc4ccc(Cl)cc4C(=O)Nc4ccc(Cl)cc4)sc3c2)CC1,7.677780628204346,
11,random,6,46,2681,CHEMBL601870,COCc1cc(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)n(C)n1,5.806875228881836,
11,random,6,47,2487,CHEMBL156775,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,6.050610065460205,
11,random,6,48,531,CHEMBL151939,NCc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F,9.040958404541016,
11,random,6,49,222,CHEMBL366862,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.698969841003418,
11,random,6,50,3457,CHEMBL517269,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3ccccc3)C(=O)CCC(=O)O)ccc21,4.527243614196777,
11,random,7,1,1000,CHEMBL72514,COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,8.376750946044922,
11,random,7,2,41,CHEMBL390055,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCC(=O)O)c1Cl,10.657577514648438,
11,random,7,3,852,CHEMBL257854,CN(CCO)C(=O)N(C1CCCN(c2ccc(-c3ccccc3S(C)(=O)=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,8.568635940551758,
11,random,7,4,1242,CHEMBL1221627,NS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,8.0,
