action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pIC50,selected_endpoint,activity_type_cleaned
,,1459187,[],CHEMBL828580,Inhibitory concentration against human serine protease factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1138652,Bioorg Med Chem Lett,2004.0,,,CHEMBL184653,,CHEMBL184653,,0,http://www.openphacts.org/units/Nanomolar,377469,=,1,1,=,,IC50,nM,,130000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,130.0,IC50,130000.0,3.886056647693163,pIC50,IC50
,,1459293,[],CHEMBL828580,Inhibitory concentration against human serine protease factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(-n2ccncc2=O)cc1,,,CHEMBL1138652,Bioorg Med Chem Lett,2004.0,"{'bei': '9.91', 'le': '0.20', 'lle': '0.68', 'sei': '4.74'}",,CHEMBL362110,,CHEMBL362110,4.41,0,http://www.openphacts.org/units/Nanomolar,377497,=,1,1,=,,IC50,nM,,39000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,39.0,IC50,39000.0,4.4089353929735005,pIC50,IC50
,,1459296,[],CHEMBL828580,Inhibitory concentration against human serine protease factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(-n2ccccc2=O)cc1,,,CHEMBL1138652,Bioorg Med Chem Lett,2004.0,"{'bei': '10.80', 'le': '0.22', 'lle': '0.46', 'sei': '5.98'}",,CHEMBL361728,,CHEMBL361728,4.80,0,http://www.openphacts.org/units/Nanomolar,377528,=,1,1,=,,IC50,nM,,16000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,16.0,IC50,16000.0,4.795880017344075,pIC50,IC50
,,1459299,[],CHEMBL828580,Inhibitory concentration against human serine protease factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC(=O)[C@@H](CC(C)C)NC(=O)c2ccc(Cl)s2)ccc1N1CCOCC1=O,,,CHEMBL1138652,Bioorg Med Chem Lett,2004.0,"{'bei': '11.08', 'le': '0.23', 'lle': '1.28', 'sei': '5.86'}",,CHEMBL427333,,CHEMBL427333,5.14,0,http://www.openphacts.org/units/Nanomolar,377558,=,1,1,=,,IC50,nM,,7200.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,7.2,IC50,7200.0,5.142667503568731,pIC50,IC50
,,1459304,[],CHEMBL828580,Inhibitory concentration against human serine protease factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,,,CHEMBL1138652,Bioorg Med Chem Lett,2004.0,"{'bei': '11.16', 'le': '0.23', 'lle': '1.41', 'sei': '5.72'}",,CHEMBL184422,,CHEMBL184422,5.02,0,http://www.openphacts.org/units/Nanomolar,377587,=,1,1,=,,IC50,nM,,9500.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,9.5,IC50,9500.0,5.022276394711152,pIC50,IC50
,,1509070,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCNCC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '18.99', 'le': '0.36', 'lle': '4.16', 'sei': '7.36'}",,CHEMBL557578,,CHEMBL1196597,5.48,0,http://www.openphacts.org/units/Nanomolar,391039,=,1,1,=,,IC50,nM,,3340.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,3.34,IC50,3340.0,5.476253533188435,pIC50,IC50
,,1509212,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCC(COc2ccc3c(c2)CN(C(=N)N)CC3)CC1.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '16.32', 'le': '0.31', 'lle': '3.81', 'sei': '6.52'}",,CHEMBL534705,,CHEMBL1187987,5.39,0,http://www.openphacts.org/units/Nanomolar,391081,=,1,1,=,,IC50,nM,,4060.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,4.06,IC50,4060.0,5.391473966422806,pIC50,IC50
,,1509215,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=N)N1CCC(COc2ccc3c(c2)CN(C(=N)N)CC3)CC1.Cl.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '19.10', 'le': '0.36', 'lle': '4.26', 'sei': '7.04'}",,CHEMBL535595,,CHEMBL1188192,6.29,0,http://www.openphacts.org/units/Nanomolar,391110,=,1,1,=,,IC50,nM,,510.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.51,IC50,510.0,6.292429823902063,pIC50,IC50
,,1509218,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(c4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '19.84', 'le': '0.37', 'lle': '4.62', 'sei': '9.24'}",,CHEMBL534471,,CHEMBL1187924,7.25,0,http://www.openphacts.org/units/Nanomolar,391131,=,1,1,=,,IC50,nM,,56.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.056,IC50,56.0,7.251811972993799,pIC50,IC50
,,1509221,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(c4ccnc5ccccc45)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.35', 'le': '0.28', 'lle': '2.60', 'sei': '8.13'}",,CHEMBL535367,,CHEMBL1188136,6.38,0,http://www.openphacts.org/units/Nanomolar,391152,=,1,1,=,,IC50,nM,,420.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.42,IC50,420.0,6.376750709602099,pIC50,IC50
,,1509224,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(Cc4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '16.07', 'le': '0.30', 'lle': '3.48', 'sei': '7.77'}",,CHEMBL539329,,CHEMBL1189729,6.10,0,http://www.openphacts.org/units/Nanomolar,391175,=,1,1,=,,IC50,nM,,800.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.8,IC50,800.0,6.096910013008056,pIC50,IC50
,,1509227,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(Cc4ccccn4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.47', 'le': '0.29', 'lle': '3.25', 'sei': '7.48'}",,CHEMBL538565,,CHEMBL1189368,5.87,0,http://www.openphacts.org/units/Nanomolar,391200,=,1,1,=,,IC50,nM,,1350.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,1.35,IC50,1350.0,5.8696662315049934,pIC50,IC50
,,1509230,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(Cc4ccccc4N)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '13.95', 'le': '0.26', 'lle': '2.68', 'sei': '5.99'}",,CHEMBL536960,,CHEMBL1188635,5.49,0,http://www.openphacts.org/units/Nanomolar,391225,=,1,1,=,,IC50,nM,,3250.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,3.25,IC50,3250.0,5.488116639021126,pIC50,IC50
,,1509233,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(Cc4cccc(N)c4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '13.70', 'le': '0.25', 'lle': '2.58', 'sei': '5.89'}",,CHEMBL538324,,CHEMBL1189256,5.39,0,http://www.openphacts.org/units/Nanomolar,391250,=,1,1,=,,IC50,nM,,4060.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,4.06,IC50,4060.0,5.391473966422806,pIC50,IC50
,,1509236,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cnccc1N1CCC(COc2ccc3c(c2)CN(C(=N)N)CC3)CC1.Cl.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.51', 'le': '0.29', 'lle': '4.15', 'sei': '6.27'}",,CHEMBL535369,,CHEMBL1188138,6.57,0,http://www.openphacts.org/units/Nanomolar,391272,=,1,1,=,,IC50,nM,,270.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.27,IC50,270.0,6.568636235841012,pIC50,IC50
,,1509239,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(c4ccncc4C(=O)O)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '13.93', 'le': '0.26', 'lle': '3.37', 'sei': '4.93'}",,CHEMBL540100,,CHEMBL1190098,5.70,0,http://www.openphacts.org/units/Nanomolar,391294,=,1,1,=,,IC50,nM,,1980.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,1.98,IC50,1980.0,5.703334809738469,pIC50,IC50
,,1509242,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1(COc2ccc3c(c2)CN(C(=N)N)CC3)CCN(c2ccncc2)CC1.Cl.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '16.30', 'le': '0.30', 'lle': '4.57', 'sei': '6.81'}",,CHEMBL537629,,CHEMBL1188882,7.13,0,http://www.openphacts.org/units/Nanomolar,391338,=,1,1,=,,IC50,nM,,74.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.074,IC50,74.0,7.130768280269024,pIC50,IC50
,,1509245,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3(C(=O)O)CCN(c4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '18.52', 'le': '0.35', 'lle': '5.51', 'sei': '6.55'}",,CHEMBL540872,,CHEMBL1182177,7.58,0,http://www.openphacts.org/units/Nanomolar,391365,=,1,1,=,,IC50,nM,,26.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.026,IC50,26.0,7.585026652029182,pIC50,IC50
,,1509379,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)CCc1cnccc1N1CCC(COc2ccc3c(c2)CN(C(=N)N)CC3)CC1.Cl.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '14.44', 'le': '0.27', 'lle': '3.60', 'sei': '6.42'}",,CHEMBL540102,,CHEMBL1190100,6.72,0,http://www.openphacts.org/units/Nanomolar,391017,=,1,1,=,,IC50,nM,,190.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.19,IC50,190.0,6.721246399047171,pIC50,IC50
,,1509382,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3CCN(c4ccncc4CCC(=O)O)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.53', 'le': '0.29', 'lle': '4.15', 'sei': '5.87'}",,CHEMBL535143,,CHEMBL1188083,6.80,0,http://www.openphacts.org/units/Nanomolar,391040,=,1,1,=,,IC50,nM,,160.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.16,IC50,160.0,6.795880017344075,pIC50,IC50
,,1509385,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(N2CCC(COc3ccc4c(c3)CN(C(=N)N)CC4)(C(=O)O)CC2)ccn1.Cl.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.67', 'le': '0.29', 'lle': '4.25', 'sei': '5.73'}",,CHEMBL537188,,CHEMBL1188248,6.64,0,http://www.openphacts.org/units/Nanomolar,391061,=,1,1,=,,IC50,nM,,230.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.23,IC50,230.0,6.638272163982407,pIC50,IC50
,,1509388,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCC3(C(=O)O)CCN(c4ccncn4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '16.86', 'le': '0.32', 'lle': '5.44', 'sei': '5.38'}",,CHEMBL534707,,CHEMBL1181898,6.92,0,http://www.openphacts.org/units/Nanomolar,391082,=,1,1,=,,IC50,nM,,120.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.12,IC50,120.0,6.920818753952375,pIC50,IC50
,,1509391,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1(COc2ccc3c(c2)CN(C(=N)N)CC3)CCN(c2cc[n+](C)cc2)CC1.[Cl-],,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '13.14', 'le': '0.25', 'lle': '3.96', 'sei': '6.21'}",,CHEMBL195901,,CHEMBL1181912,5.95,0,http://www.openphacts.org/units/Nanomolar,391111,=,1,1,=,,IC50,nM,,1130.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,1.13,IC50,1130.0,5.94692155651658,pIC50,IC50
,,1509394,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1(COc2ccc3c(c2)CN(C(=N)N)CC3)CCN(c2ccc(C(=N)N)cc2)CC1.Cl.Cl.Cl,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '13.37', 'le': '0.25', 'lle': '3.95', 'sei': '4.51'}",,CHEMBL536961,,CHEMBL1188636,6.40,0,http://www.openphacts.org/units/Nanomolar,391339,=,1,1,=,,IC50,nM,,400.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.4,IC50,400.0,6.3979400086720375,pIC50,IC50
,,1509399,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)c1ccc2ccc(OCC3(C(=O)O)CCN(c4ccncc4)CC3)cc2c1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.56', 'le': '0.29', 'lle': '3.02', 'sei': '5.59'}",,CHEMBL534926,,CHEMBL1188040,6.29,0,http://www.openphacts.org/units/Nanomolar,391153,=,1,1,=,,IC50,nM,,510.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.51,IC50,510.0,6.292429823902063,pIC50,IC50
,,1509401,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(OCCC3(C(=O)O)CCN(c4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.67', 'le': '0.29', 'lle': '4.17', 'sei': '5.73'}",,CHEMBL537853,,CHEMBL1188971,6.64,0,http://www.openphacts.org/units/Nanomolar,391201,=,1,1,=,,IC50,nM,,230.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.23,IC50,230.0,6.638272163982407,pIC50,IC50
,,1509403,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(SCC3(C(=O)O)CCN(c4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '15.06', 'le': '0.29', 'lle': '3.61', 'sei': '6.02'}",,CHEMBL558039,,CHEMBL1196756,6.41,0,http://www.openphacts.org/units/Nanomolar,391226,=,1,1,=,,IC50,nM,,390.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,0.39,IC50,390.0,6.4089353929735005,pIC50,IC50
,,1509405,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(S(=O)(=O)CC3(C(=O)O)CCN(c4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '11.51', 'le': '0.22', 'lle': '3.78', 'sei': '3.74'}",,CHEMBL537635,,CHEMBL1188888,5.26,0,http://www.openphacts.org/units/Nanomolar,391251,=,1,1,=,,IC50,nM,,5440.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,5.44,IC50,5440.0,5.26440110030182,pIC50,IC50
,,1509407,[],CHEMBL827049,Inhibitory concentration against human Coagulation factor X,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)N1CCc2ccc(S(=O)(=O)NC3(C(=O)O)CCN(c4ccncc4)CC3)cc2C1,,,CHEMBL1139513,J Med Chem,2005.0,"{'bei': '12.08', 'le': '0.24', 'lle': '4.80', 'sei': '3.63'}",,CHEMBL537637,,CHEMBL1188890,5.54,0,http://www.openphacts.org/units/Nanomolar,391273,=,1,1,=,,IC50,nM,,2900.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,2.9,IC50,2900.0,5.537602002101044,pIC50,IC50
,,1600739,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccccc2C(=O)O)c1F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '8.00', 'le': '0.15', 'lle': '-2.10', 'sei': '3.26'}",,CHEMBL364066,,CHEMBL364066,4.26,0,http://www.openphacts.org/units/Nanomolar,400288,=,1,1,=,,IC50,nM,,55000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,55.0,IC50,55000.0,4.259637310505756,pIC50,IC50
,,1600742,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccccc2C(=O)O)c1F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '8.06', 'le': '0.15', 'lle': '-2.07', 'sei': '3.29'}",,CHEMBL193709,,CHEMBL193709,4.29,0,http://www.openphacts.org/units/Nanomolar,400289,=,1,1,=,,IC50,nM,,51000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,51.0,IC50,51000.0,4.292429823902063,pIC50,IC50
,,1600745,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '9.26', 'le': '0.17', 'lle': '-2.16', 'sei': '4.07'}",,CHEMBL193985,,CHEMBL1181863,5.32,0,http://www.openphacts.org/units/Nanomolar,400290,=,1,1,=,,IC50,nM,,4800.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,4.8,IC50,4800.0,5.318758762624412,pIC50,IC50
,,1600756,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(NC(C)CCc3ccccc3)c2F)c(C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '8.30', 'le': '0.15', 'lle': '-2.13', 'sei': '3.48'}",,CHEMBL193933,,CHEMBL1181861,4.54,0,http://www.openphacts.org/units/Nanomolar,400292,=,1,1,=,,IC50,nM,,29000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,29.0,IC50,29000.0,4.5376020021010435,pIC50,IC50
,,1600759,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)(C)C)cc2C(=O)O)c1F.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '9.31', 'le': '0.17', 'lle': '-2.18', 'sei': '4.20'}",,CHEMBL373185,,CHEMBL1184853,5.48,0,http://www.openphacts.org/units/Nanomolar,400293,=,1,1,=,,IC50,nM,,3300.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,3.3,IC50,3300.0,5.481486060122112,pIC50,IC50
,,1600762,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N)cc2C(=O)O)c1F.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '9.06', 'le': '0.17', 'lle': '-0.98', 'sei': '3.17'}",,CHEMBL373186,,CHEMBL1184854,4.96,0,http://www.openphacts.org/units/Nanomolar,400294,=,1,1,=,,IC50,nM,,11000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,11.0,IC50,11000.0,4.958607314841775,pIC50,IC50
,,1600765,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '8.98', 'le': '0.17', 'lle': '-1.26', 'sei': '3.86'}",,CHEMBL373187,,CHEMBL1184855,5.17,0,http://www.openphacts.org/units/Nanomolar,400295,=,1,1,=,,IC50,nM,,6800.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,6.8,IC50,6800.0,5.167491087293763,pIC50,IC50
,,1600768,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(NC(C)CCc3ccccc3)c2F)c(C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '8.31', 'le': '0.16', 'lle': '-2.19', 'sei': '3.75'}",,CHEMBL196652,,CHEMBL1181921,5.02,0,http://www.openphacts.org/units/Nanomolar,400296,=,1,1,=,,IC50,nM,,9600.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,9.6,IC50,9600.0,5.017728766960431,pIC50,IC50
,,1600771,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(NC(C)CCc3ccccc3)c2F)c(C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '9.08', 'le': '0.17', 'lle': '-1.30', 'sei': '3.57'}",,CHEMBL371034,,CHEMBL1184813,5.10,0,http://www.openphacts.org/units/Nanomolar,400297,=,1,1,=,,IC50,nM,,8000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,8.0,IC50,8000.0,5.096910013008056,pIC50,IC50
,,1600777,[],CHEMBL884634,Inhibitory concentration against human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)cc2C(=O)O)c1F.O=C(O)C(F)(F)F,,,CHEMBL1143462,Bioorg Med Chem Lett,2005.0,"{'bei': '9.04', 'le': '0.17', 'lle': '-1.11', 'sei': '3.29'}",,CHEMBL370887,,CHEMBL1184812,4.96,0,http://www.openphacts.org/units/Nanomolar,400299,=,1,1,=,,IC50,nM,,11000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,uM,UO_0000065,,11.0,IC50,11000.0,4.958607314841775,pIC50,IC50
