activity_id,molecule_chembl_id,canonical_smiles,activity_type_source,standard_type,standard_relation,standard_value,standard_value_num,standard_units,pActivity,pchembl_value,assay_type,assay_chembl_id,assay_description,target_chembl_id,target_pref_name,document_chembl_id
24352415,CHEMBL5086585,CSCC[C@@H]1NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC1=O,IC50,IC50,=,1395.0,1395.0,nM,5.855425792390384,5.86,B,CHEMBL5032468,Inhibition of recombinant C-terminal 10His-tagged human coagulation factor 10a (Leu24 to Lys488 residues) expressed in baculovirus infected Sf9 insect cells using Bz-Ile-Glu-Gly-Arg-pNA as substrate preincubated for 30 mins followed by substrate addition by chromogenic assay,CHEMBL244,Coagulation factor X,CHEMBL5030567
24352416,CHEMBL5075134,CC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](Cc2ccccc2)NC1=O,IC50,IC50,=,1530.0,1530.0,nM,5.815308569182401,5.82,B,CHEMBL5032468,Inhibition of recombinant C-terminal 10His-tagged human coagulation factor 10a (Leu24 to Lys488 residues) expressed in baculovirus infected Sf9 insect cells using Bz-Ile-Glu-Gly-Arg-pNA as substrate preincubated for 30 mins followed by substrate addition by chromogenic assay,CHEMBL244,Coagulation factor X,CHEMBL5030567
24352417,CHEMBL5081851,CC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,IC50,IC50,=,16962.0,16962.0,nM,4.770522941126837,4.77,B,CHEMBL5032468,Inhibition of recombinant C-terminal 10His-tagged human coagulation factor 10a (Leu24 to Lys488 residues) expressed in baculovirus infected Sf9 insect cells using Bz-Ile-Glu-Gly-Arg-pNA as substrate preincubated for 30 mins followed by substrate addition by chromogenic assay,CHEMBL244,Coagulation factor X,CHEMBL5030567
24352418,CHEMBL5074750,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccc(C(=O)N[C@H](C(N)=O)C(C)C)cc2s1,IC50,IC50,=,770.0,770.0,nM,6.113509274827518,6.11,B,CHEMBL5032468,Inhibition of recombinant C-terminal 10His-tagged human coagulation factor 10a (Leu24 to Lys488 residues) expressed in baculovirus infected Sf9 insect cells using Bz-Ile-Glu-Gly-Arg-pNA as substrate preincubated for 30 mins followed by substrate addition by chromogenic assay,CHEMBL244,Coagulation factor X,CHEMBL5030567
24352419,CHEMBL5091091,CC(=O)N[C@H]1CC(=O)N(C)CCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,IC50,IC50,=,678.0,678.0,nM,6.168770306132936,6.17,B,CHEMBL5032468,Inhibition of recombinant C-terminal 10His-tagged human coagulation factor 10a (Leu24 to Lys488 residues) expressed in baculovirus infected Sf9 insect cells using Bz-Ile-Glu-Gly-Arg-pNA as substrate preincubated for 30 mins followed by substrate addition by chromogenic assay,CHEMBL244,Coagulation factor X,CHEMBL5030567
24397447,CHEMBL5069416,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O,IC50,IC50,=,59000.0,59000.0,nM,4.229147988357856,4.23,B,CHEMBL5042920,Inhibition of human factor 10a using methoxycarbonyl-D-Nle-Gly-Arg-pNA as substrate measured after 60 mins by microplate reader analysis,CHEMBL244,Coagulation factor X,CHEMBL5042477
24397448,CHEMBL5091473,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC1=O,IC50,IC50,=,17000.0,17000.0,nM,4.769551078621726,4.77,B,CHEMBL5042920,Inhibition of human factor 10a using methoxycarbonyl-D-Nle-Gly-Arg-pNA as substrate measured after 60 mins by microplate reader analysis,CHEMBL244,Coagulation factor X,CHEMBL5042477
24397449,CHEMBL5090804,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O,IC50,IC50,=,35000.0,35000.0,nM,4.455931955649724,4.46,B,CHEMBL5042920,Inhibition of human factor 10a using methoxycarbonyl-D-Nle-Gly-Arg-pNA as substrate measured after 60 mins by microplate reader analysis,CHEMBL244,Coagulation factor X,CHEMBL5042477
24397452,CHEMBL5087598,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N1)C(=O)N[C@@H](CO)C(N)=O,IC50,IC50,=,2200.0,2200.0,nM,5.657577319177793,5.66,B,CHEMBL5042920,Inhibition of human factor 10a using methoxycarbonyl-D-Nle-Gly-Arg-pNA as substrate measured after 60 mins by microplate reader analysis,CHEMBL244,Coagulation factor X,CHEMBL5042477
24397454,CHEMBL5079464,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC1=O,IC50,IC50,=,41000.0,41000.0,nM,4.3872161432802645,4.39,B,CHEMBL5042920,Inhibition of human factor 10a using methoxycarbonyl-D-Nle-Gly-Arg-pNA as substrate measured after 60 mins by microplate reader analysis,CHEMBL244,Coagulation factor X,CHEMBL5042477
24422921,CHEMBL5090877,O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](CC(=O)N1CCN(c2ccccc2)CC1)C(=O)Nc1ccc(C(=O)O)cc1,IC50,IC50,=,340000.0,340000.0,nM,3.4685210829577446,,B,CHEMBL5049278,Inhibition of coagulation factor Xa (unknown origin) assessed as chromogenic substrate using CS-11(22) as substrate incubated for 1 hr by spectrophotometer based microplate reader method,CHEMBL244,Coagulation factor X,CHEMBL5046289
24422922,CHEMBL5079098,O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](CC(=O)N1CCSCC1)C(=O)Nc1ccc(C(=O)O)cc1,IC50,IC50,=,980000.0,980000.0,nM,3.008773924307505,,B,CHEMBL5049278,Inhibition of coagulation factor Xa (unknown origin) assessed as chromogenic substrate using CS-11(22) as substrate incubated for 1 hr by spectrophotometer based microplate reader method,CHEMBL244,Coagulation factor X,CHEMBL5046289
24725744,CHEMBL431577,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(C(=O)N4CCCC4)CC3)ccc21,IC50,IC50,=,84.0,84.0,nM,7.075720713938118,7.08,B,CHEMBL5114341,Inhibition of coagulation factor Xa (unknown origin),CHEMBL244,Coagulation factor X,CHEMBL5113380
24725746,CHEMBL74263,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(N(C(=O)CC(=O)O)C4CCCC4)CC3)ccc21,IC50,IC50,=,3000.0,3000.0,nM,5.522878745280337,5.52,B,CHEMBL5114341,Inhibition of coagulation factor Xa (unknown origin),CHEMBL244,Coagulation factor X,CHEMBL5113380
24773430,CHEMBL5201486,CC(=N)N(C)c1ccc(C(=O)Nc2ccc(C)cc2C(=O)Nc2ccc(Cl)cn2)cc1,IC50,IC50,=,0.5,0.5,nM,9.301029995663981,9.30,B,CHEMBL5127313,Inhibition of human FXa using chromogenic substrate,CHEMBL244,Coagulation factor X,CHEMBL5126515
24904339,CHEMBL5207683,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OC)[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4OC(C)=O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,88.8,88.8,nM,7.051587034221399,7.05,B,CHEMBL5161531,Inhibition of coagulation factor Xa (unknown origin) using chromogenic substrate incubated for 7 min in presence of antithrombin by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904340,CHEMBL5203721,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,94.7,94.7,nM,7.023650020996726,7.02,B,CHEMBL5161531,Inhibition of coagulation factor Xa (unknown origin) using chromogenic substrate incubated for 7 min in presence of antithrombin by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904341,CHEMBL5176075,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](OC)[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,108.1,108.1,nM,6.96617430604669,6.97,B,CHEMBL5161531,Inhibition of coagulation factor Xa (unknown origin) using chromogenic substrate incubated for 7 min in presence of antithrombin by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904342,CHEMBL5180987,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,141.08,141.08,nM,6.850534549004548,6.85,B,CHEMBL5161531,Inhibition of coagulation factor Xa (unknown origin) using chromogenic substrate incubated for 7 min in presence of antithrombin by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904343,CHEMBL1200644,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,99.6,99.6,nM,7.001740661576301,7.00,B,CHEMBL5161531,Inhibition of coagulation factor Xa (unknown origin) using chromogenic substrate incubated for 7 min in presence of antithrombin by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904344,CHEMBL5207683,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OC)[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4OC(C)=O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,1126.0,1126.0,nM,5.9484616094846725,5.95,B,CHEMBL5161532,Inhibition of heparin binding to factor 10a using chromogenic substrate incubated for 7 min by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904345,CHEMBL5203721,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,778.7,778.7,nM,6.1086298253038525,6.11,B,CHEMBL5161532,Inhibition of heparin binding to factor 10a using chromogenic substrate incubated for 7 min by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904346,CHEMBL5176075,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](OC)[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,787.9,787.9,nM,6.103528899520723,6.10,B,CHEMBL5161532,Inhibition of heparin binding to factor 10a using chromogenic substrate incubated for 7 min by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904347,CHEMBL5180987,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5OS(=O)(=O)[O-])[C@H](OC)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,724.7,724.7,nM,6.139841738681722,6.14,B,CHEMBL5161532,Inhibition of heparin binding to factor 10a using chromogenic substrate incubated for 7 min by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
24904348,CHEMBL1200644,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,IC50,=,19095.5,19095.5,nM,4.719068965497104,4.72,B,CHEMBL5161532,Inhibition of heparin binding to factor 10a using chromogenic substrate incubated for 7 min by absorbance based assay,CHEMBL244,Coagulation factor X,CHEMBL5154796
25028352,CHEMBL198362,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,IC50,=,0.7,0.7,nM,9.154901959985743,9.15,B,CHEMBL5240942,Inhibition of factor Xa (unknown origin),CHEMBL244,Coagulation factor X,CHEMBL5236667
25028353,CHEMBL5285200,COc1ccc(-n2cc(C#N)c3ncn(-c4ccc(N5CCC[C@H]5C(N)=O)cc4)c(=O)c32)cc1,IC50,IC50,=,3.69,3.69,nM,8.43297363384094,8.43,B,CHEMBL5240942,Inhibition of factor Xa (unknown origin),CHEMBL244,Coagulation factor X,CHEMBL5236667
25028354,CHEMBL5286692,COc1ccc(-n2cc(C(N)=O)c3ncn(-c4ccc(N5CCOCC5=O)cc4)c(=O)c32)cc1,IC50,IC50,=,1.57,1.57,nM,8.804100347590767,8.80,B,CHEMBL5240942,Inhibition of factor Xa (unknown origin),CHEMBL244,Coagulation factor X,CHEMBL5236667
25028355,CHEMBL231779,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,IC50,IC50,=,2.26,2.26,nM,8.645891560852599,8.65,B,CHEMBL5240942,Inhibition of factor Xa (unknown origin),CHEMBL244,Coagulation factor X,CHEMBL5236667
25587856,CHEMBL5438252,COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1NCc1ccc(F)cc1,IC50,IC50,=,22300.0,22300.0,nM,4.651695136951839,4.65,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587857,CHEMBL5413299,COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1SCc1ccc(F)cc1,IC50,IC50,=,2380.0,2380.0,nM,5.623423042943488,5.62,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587860,CHEMBL1373768,COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1NCc1ccccc1,IC50,IC50,=,7900.0,7900.0,nM,5.102372908709558,5.10,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587861,CHEMBL5427665,O=C(c1ccccc1F)n1nc(-c2ccccn2)nc1NCc1ccccc1,IC50,IC50,=,3180.0,3180.0,nM,5.497572880015568,5.50,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587863,CHEMBL5420305,O=C(c1ccccc1)n1nc(-c2ccccn2)nc1NCc1ccc(F)cc1,IC50,IC50,=,28300.0,28300.0,nM,4.548213564475709,4.55,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587869,CHEMBL502016,C[C@@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,IC50,IC50,=,71000.0,71000.0,nM,4.1487416512809245,4.15,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587870,CHEMBL198362,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,IC50,=,6.0,6.0,nM,8.221848749616356,8.22,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587871,CHEMBL266349,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,IC50,IC50,=,15200.0,15200.0,nM,4.818156412055227,4.82,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587872,CHEMBL48361,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,IC50,IC50,=,5800.0,5800.0,nM,5.236572006437063,5.24,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587873,CHEMBL5425205,COc1ccccc1C(=O)n1nc(-c2ccccn2)nc1NCc1ccccc1,IC50,IC50,=,6400.0,6400.0,nM,5.1938200260161125,5.19,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587874,CHEMBL5430493,O=C(c1ccccc1Cl)n1nc(-c2ccccn2)nc1NCc1ccccc1,IC50,IC50,=,4300.0,4300.0,nM,5.366531544420413,5.37,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587875,CHEMBL5429800,N#Cc1ccccc1C(=O)n1nc(-c2ccccn2)nc1NCc1ccccc1,IC50,IC50,=,6900.0,6900.0,nM,5.161150909262744,5.16,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587876,CHEMBL5423783,COc1ccccc1C(=O)n1nc(-c2ccccn2)nc1NCc1ccc(F)cc1,IC50,IC50,=,6800.0,6800.0,nM,5.167491087293763,5.17,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587877,CHEMBL5440166,COc1ccccc1C(=O)n1nc(-c2ccccc2)nc1NCc1cccs1,IC50,IC50,=,10000.0,10000.0,nM,5.0,5.00,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587878,CHEMBL5409763,COc1ccccc1C(=O)n1nc(-c2ccccc2)nc1NCc1ccc(Cl)s1,IC50,IC50,=,2300.0,2300.0,nM,5.638272163982407,5.64,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587879,CHEMBL5418843,COc1ccccc1C(=O)n1nc(-c2ccccn2)nc1NCc1cccs1,IC50,IC50,=,9400.0,9400.0,nM,5.026872146400301,5.03,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587880,CHEMBL5424963,COc1ccccc1C(=O)n1nc(-c2ccccn2)nc1NCc1ccc(Cl)s1,IC50,IC50,=,100.0,100.0,nM,7.0,7.00,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587881,CHEMBL5430930,CCC(=O)n1nc(-c2ccccn2)nc1NCc1ccccc1,IC50,IC50,=,68000.0,68000.0,nM,4.167491087293763,4.17,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
25587882,CHEMBL1560937,CCC(=O)n1nc(-c2cccnc2)nc1NCc1ccc(F)cc1,IC50,IC50,=,26000.0,26000.0,nM,4.585026652029182,4.58,B,CHEMBL5355126,Inhibition of human factor Xa using S-2765 as chromogenic substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins,CHEMBL244,Coagulation factor X,CHEMBL5352455
