action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pKi,selected_endpoint,activity_type_cleaned
,,41013,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '9.33', 'le': '0.18', 'lle': '0.94', 'sei': '3.92'}",,CHEMBL342542,,CHEMBL342542,5.58,0,http://www.openphacts.org/units/Nanomolar,278796,=,1,1,=,,Ki,nM,,2600.16,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.585,Ki,2600.16,5.5849999270372095,pKi,Ki
,,41016,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CS(=O)(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc3ccccc23)CC1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '9.22', 'le': '0.19', 'lle': '3.89', 'sei': '3.26'}",,CHEMBL356348,,CHEMBL356348,5.01,0,http://www.openphacts.org/units/Nanomolar,278816,=,1,1,=,,Ki,nM,,9705.1,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.013,Ki,9705.1,5.012999985342651,pKi,Ki
,,42236,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '7.85', 'le': '0.15', 'lle': '2.19', 'sei': '2.82'}",,CHEMBL143594,,CHEMBL143594,4.11,0,http://www.openphacts.org/units/Nanomolar,278749,=,1,1,=,,Ki,nM,,77624.71,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.11,Ki,77624.71,4.110000009303415,pKi,Ki
,,42239,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2C3=O)CC1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '10.09', 'le': '0.19', 'lle': '2.75', 'sei': '3.75'}",,CHEMBL435621,,CHEMBL435621,5.64,0,http://www.openphacts.org/units/Nanomolar,278746,=,1,1,=,,Ki,nM,,2301.44,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.638,Ki,2301.44,5.638000342954921,pKi,Ki
,,42242,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCc3ccccc3C2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '9.26', 'le': '0.18', 'lle': '1.14', 'sei': '4.08'}",,CHEMBL358366,,CHEMBL358366,4.75,0,http://www.openphacts.org/units/Nanomolar,278760,=,1,1,=,,Ki,nM,,17988.71,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.745,Ki,17988.71,4.7449999795098705,pKi,Ki
,,42245,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C(=O)NCc3ccccc3)CC2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '7.45', 'le': '0.14', 'lle': '0.89', 'sei': '3.06'}",,CHEMBL357635,,CHEMBL357635,4.46,0,http://www.openphacts.org/units/Nanomolar,278777,=,1,1,=,,Ki,nM,,34994.52,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.456,Ki,34994.52,4.455999959081013,pKi,Ki
,,43097,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '19.41', 'le': '0.36', 'lle': '3.94', 'sei': '9.27'}",,CHEMBL177225,,CHEMBL177225,9.64,0,http://www.openphacts.org/units/Nanomolar,346320,=,1,1,=,,Ki,nM,,0.23,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.23,Ki,0.23,9.638272163982407,pKi,Ki
,,43406,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc3ccccc23)C(=O)N2CCCCC2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '10.27', 'le': '0.20', 'lle': '1.74', 'sei': '4.10'}",,CHEMBL344104,,CHEMBL344104,4.77,0,http://www.openphacts.org/units/Nanomolar,278766,=,1,1,=,,Ki,nM,,16982.44,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.77,Ki,16982.44,4.769999911123512,pKi,Ki
,,44616,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.54', 'le': '0.17', 'lle': '0.98', 'sei': '3.46'}",,CHEMBL358526,,CHEMBL358526,4.02,0,http://www.openphacts.org/units/Nanomolar,278755,=,1,1,=,,Ki,nM,,95499.26,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.02,Ki,95499.26,4.019999993643078,pKi,Ki
,,44619,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCC2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '9.55', 'le': '0.18', 'lle': '1.66', 'sei': '3.70'}",,CHEMBL145211,,CHEMBL145211,4.30,0,http://www.openphacts.org/units/Nanomolar,278813,=,1,1,=,,Ki,nM,,50003.45,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.301,Ki,50003.45,4.30100003037852,pKi,Ki
,,45451,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)CCCN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '11.78', 'le': '0.22', 'lle': '1.47', 'sei': '5.25'}",,CHEMBL366556,,CHEMBL366556,6.52,0,http://www.openphacts.org/units/Nanomolar,346317,=,1,1,=,,Ki,nM,,300.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,300.0,Ki,300.0,6.522878745280337,pKi,Ki
,,45454,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)C(C)CN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '16.18', 'le': '0.30', 'lle': '4.05', 'sei': '7.21'}",,CHEMBL366535,,CHEMBL366535,8.96,0,http://www.openphacts.org/units/Nanomolar,346315,=,1,1,=,,Ki,nM,,1.1,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.1,Ki,1.1,8.958607314841775,pKi,Ki
,,45732,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)OC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '12.41', 'le': '0.24', 'lle': '2.49', 'sei': '4.46'}",,CHEMBL344790,,CHEMBL344790,5.46,0,http://www.openphacts.org/units/Nanomolar,278801,=,1,1,=,,Ki,nM,,3499.45,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.456,Ki,3499.45,5.456000207288222,pKi,Ki
,,45735,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCN(c3ccccc3)CC2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.43', 'le': '0.16', 'lle': '1.21', 'sei': '3.82'}",,CHEMBL356792,,CHEMBL356792,4.57,0,http://www.openphacts.org/units/Nanomolar,278807,=,1,1,=,,Ki,nM,,26977.39,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.569,Ki,26977.39,4.569000069616974,pKi,Ki
,,46756,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=N)N1CCC(N(CCCC(=O)O)c2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '11.92', 'le': '0.22', 'lle': '1.47', 'sei': '4.75'}",,CHEMBL171966,,CHEMBL171966,6.43,0,http://www.openphacts.org/units/Nanomolar,346299,=,1,1,=,,Ki,nM,,370.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,370.0,Ki,370.0,6.431798275933005,pKi,Ki
,,47014,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCN(C(=O)CO)CC2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.51', 'le': '0.16', 'lle': '3.78', 'sei': '2.84'}",,CHEMBL344283,,CHEMBL344283,4.46,0,http://www.openphacts.org/units/Nanomolar,278756,=,1,1,=,,Ki,nM,,34994.52,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.456,Ki,34994.52,4.455999959081013,pKi,Ki
,,47017,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc3cccnc23)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132189,J Med Chem,1999,,,CHEMBL342764,,CHEMBL342764,,0,http://www.openphacts.org/units/Nanomolar,278794,=,1,1,=,,Ki,nM,,179887.09,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,3.745,Ki,179887.09,3.7450000036524846,pKi,Ki
,,48341,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CNC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '7.90', 'le': '0.15', 'lle': '2.12', 'sei': '2.83'}",,CHEMBL143205,,CHEMBL143205,4.12,0,http://www.openphacts.org/units/Nanomolar,278795,=,1,1,=,,Ki,nM,,76032.63,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.119,Ki,76032.63,4.11899998682835,pKi,Ki
,,48344,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC[C@H]2C(=O)OCc2ccccc2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.04', 'le': '0.15', 'lle': '0.95', 'sei': '3.29'}",,CHEMBL356071,,CHEMBL356071,4.70,0,http://www.openphacts.org/units/Nanomolar,278787,=,1,1,=,,Ki,nM,,19998.62,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.699,Ki,19998.62,4.6989999716891555,pKi,Ki
,,48347,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC[C@H](C(=O)NCc3ccccc3)C2)c(C(C)C)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.31', 'le': '0.16', 'lle': '-0.19', 'sei': '3.85'}",,CHEMBL145223,,CHEMBL145223,5.60,0,http://www.openphacts.org/units/Nanomolar,278781,=,1,1,=,,Ki,nM,,2511.89,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.6,Ki,2511.89,5.59999938302362,pKi,Ki
,,48350,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CCCCOC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '12.15', 'le': '0.24', 'lle': '2.15', 'sei': '4.50'}",,CHEMBL342722,,CHEMBL342722,5.51,0,http://www.openphacts.org/units/Nanomolar,278817,=,1,1,=,,Ki,nM,,3097.42,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.509,Ki,3097.42,5.508999901741964,pKi,Ki
,,48353,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@H]1CCCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.30', 'le': '0.16', 'lle': '1.77', 'sei': '3.04'}",,CHEMBL423555,,CHEMBL423555,4.34,0,http://www.openphacts.org/units/Nanomolar,278812,=,1,1,=,,Ki,nM,,46025.66,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.337,Ki,46025.66,4.336999975071576,pKi,Ki
,,49372,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CCCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '17.29', 'le': '0.32', 'lle': '3.04', 'sei': '8.02'}",,CHEMBL369161,,CHEMBL369161,8.35,0,http://www.openphacts.org/units/Nanomolar,346305,=,1,1,=,,Ki,nM,,4.5,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,4.5,Ki,4.5,8.346787486224656,pKi,Ki
,,49691,[],CHEMBL872476,Inhibitory constant against Coagulation factor Xa (factor Xa),B,,,BAO_0000192,BAO_0000357,single protein format,Cc1c(F)c(Oc2cccc(CN)c2)cc(Oc2cccc(C(=N)N)c2)c1F,,,CHEMBL1132402,J Med Chem,1999,"{'bei': '15.27', 'le': '0.29', 'lle': '1.25', 'sei': '6.20'}",,CHEMBL127052,,CHEMBL127052,5.85,0,http://www.openphacts.org/units/Nanomolar,243555,=,1,1,=,,Ki,nM,,1400.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1400.0,Ki,1400.0,5.853871964321762,pKi,Ki
,,49708,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.61', 'le': '0.17', 'lle': '2.78', 'sei': '3.30'}",,CHEMBL318352,,CHEMBL318352,4.62,0,http://www.openphacts.org/units/Nanomolar,278741,=,1,1,=,,Ki,nM,,23988.33,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.62,Ki,23988.33,4.619999985338959,pKi,Ki
,,49711,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '13.61', 'le': '0.26', 'lle': '3.41', 'sei': '4.58'}",,CHEMBL142924,,CHEMBL142924,5.60,0,http://www.openphacts.org/units/Nanomolar,278763,=,1,1,=,,Ki,nM,,2511.89,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.6,Ki,2511.89,5.59999938302362,pKi,Ki
,,49714,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132189,J Med Chem,1999,,,CHEMBL145132,,CHEMBL145132,,0,http://www.openphacts.org/units/Nanomolar,278786,=,1,1,=,,Ki,nM,,109900.58,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,3.959,Ki,109900.58,3.9590000155825615,pKi,Ki
,,49717,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C)c(C)c2c(c1C)CCC(C)(C)O2,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '10.27', 'le': '0.20', 'lle': '2.36', 'sei': '3.72'}",,CHEMBL145343,,CHEMBL145343,5.00,0,http://www.openphacts.org/units/Nanomolar,278776,=,1,1,=,,Ki,nM,,10000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.0,Ki,10000.0,5.0,pKi,Ki
,,51004,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CC[C@@H]3CCCC[C@H]32)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '9.68', 'le': '0.19', 'lle': '1.09', 'sei': '4.20'}",,CHEMBL142747,,CHEMBL142747,4.89,0,http://www.openphacts.org/units/Nanomolar,278761,=,1,1,=,,Ki,nM,,13001.7,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.886,Ki,13001.7,4.88599985905086,pKi,Ki
,,51007,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '11.17', 'le': '0.22', 'lle': '2.82', 'sei': '3.66'}",,CHEMBL439810,,CHEMBL439810,4.58,0,http://www.openphacts.org/units/Nanomolar,278775,=,1,1,=,,Ki,nM,,26001.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.585,Ki,26001.6,4.58499992703721,pKi,Ki
,,51010,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC[C@H](C(=O)O)C2)c(C(C)C)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '8.36', 'le': '0.16', 'lle': '0.34', 'sei': '3.18'}",,CHEMBL1161255,,CHEMBL1161255,4.89,0,http://www.openphacts.org/units/Nanomolar,278773,=,1,1,=,,Ki,nM,,13001.7,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.886,Ki,13001.7,4.88599985905086,pKi,Ki
,,51013,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132189,J Med Chem,1999,,,CHEMBL359184,,CHEMBL359184,,0,http://www.openphacts.org/units/Nanomolar,278819,=,1,1,=,,Ki,nM,,639734.84,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,3.194,Ki,639734.84,3.1939999969333215,pKi,Ki
,,51830,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=N)N1CCC(Oc2ccc3c(c2)ncn3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '18.61', 'le': '0.34', 'lle': '3.84', 'sei': '7.88'}",,CHEMBL172378,,CHEMBL172378,8.20,0,http://www.openphacts.org/units/Nanomolar,346293,=,1,1,=,,Ki,nM,,6.3,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,6.3,Ki,6.3,8.200659450546418,pKi,Ki
,,51833,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)CN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '14.57', 'le': '0.27', 'lle': '3.39', 'sei': '6.16'}",,CHEMBL355097,,CHEMBL355097,7.66,0,http://www.openphacts.org/units/Nanomolar,346311,=,1,1,=,,Ki,nM,,22.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,22.0,Ki,22.0,7.657577319177793,pKi,Ki
,,52199,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c2c1OC(C)(C)CC2,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '6.66', 'le': '0.13', 'lle': '2.14', 'sei': '2.53'}",,CHEMBL141782,,CHEMBL141782,4.13,0,http://www.openphacts.org/units/Nanomolar,278824,=,1,1,=,,Ki,nM,,74131.02,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,4.13,Ki,74131.02,4.130000024196025,pKi,Ki
,,52202,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)OCc2ccccc2)c1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '11.60', 'le': '0.22', 'lle': '1.90', 'sei': '4.62'}",,CHEMBL145148,,CHEMBL145148,5.66,0,http://www.openphacts.org/units/Nanomolar,278758,=,1,1,=,,Ki,nM,,2197.86,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.658,Ki,2197.86,5.6579999748624346,pKi,Ki
,,52205,[],CHEMBL857787,Binding affinity towards Coagulation factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CNC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)C1,,,CHEMBL1132189,J Med Chem,1999,"{'bei': '9.74', 'le': '0.19', 'lle': '1.60', 'sei': '4.00'}",,CHEMBL343254,,CHEMBL343254,5.82,0,http://www.openphacts.org/units/Nanomolar,278765,=,1,1,=,,Ki,nM,,1513.56,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,pKi,,UO_0000065,,5.82,Ki,1513.56,5.820000358220838,pKi,Ki
,,54446,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=N)N1CCC(Oc2ccc3nc(CCC(N)=O)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '17.59', 'le': '0.32', 'lle': '5.22', 'sei': '6.12'}",,CHEMBL367725,,CHEMBL367725,9.00,0,http://www.openphacts.org/units/Nanomolar,346319,=,1,1,=,,Ki,nM,,1.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.0,Ki,1.0,9.0,pKi,Ki
,,55653,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CCC(C)c1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '19.98', 'le': '0.37', 'lle': '4.04', 'sei': '9.54'}",,CHEMBL369165,,CHEMBL369165,9.92,0,http://www.openphacts.org/units/Nanomolar,346321,=,1,1,=,,Ki,nM,,0.12,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.12,Ki,0.12,9.920818753952375,pKi,Ki
,,55657,[],CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=N)N1CCC(Oc2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,,,CHEMBL1133358,Bioorg Med Chem Lett,2000,"{'bei': '18.06', 'le': '0.33', 'lle': '3.54', 'sei': '7.89'}",,CHEMBL441670,,CHEMBL441670,8.21,0,http://www.openphacts.org/units/Nanomolar,346318,=,1,1,=,,Ki,nM,,6.2,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,6.2,Ki,6.2,8.207608310501746,pKi,Ki
