molecule_chembl_id,smiles,canonical_smiles_rdkit,endpoint,target_pKi,target_value,n_activity_records,p_endpoint_range,high_replicate_spread,n_molecule_chembl_ids_collapsed,collapsed_molecule_chembl_ids,canonical_smiles,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids,structure_level_target_mean,structure_level_target_std,structure_level_target_min,structure_level_target_max,structure_level_target_range,high_duplicate_smiles_spread,collapsed_activity_record_count,structure_dedup_note
CHEMBL423759,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CCN)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CCN)c(F)c1,pKi,6.958607314841775,6.958607314841775,1,0.0,False,1,CHEMBL423759,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CCN)c(F)c1,6.958607314841775,0.0,6.958607314841775,6.958607314841775,1,1,1,1,110.0,110.0,110.0,38,546.5460000000003,B,CHEMBL661801,CHEMBL1145914,1217407,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,single_structure
CHEMBL355969,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,pKi,6.958607314841775,6.958607314841775,1,0.0,False,1,CHEMBL355969,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,6.958607314841775,0.0,6.958607314841775,6.958607314841775,1,1,1,1,110.0,110.0,110.0,31,414.553,B,CHEMBL661584,CHEMBL1132552,246856,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,single_structure
CHEMBL431461,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(Cl)ccc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(Cl)ccc4c3)C2=O)c1,pKi,6.958607314841775,6.958607314841775,1,0.0,False,1,CHEMBL431461,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(Cl)ccc4c3)C2=O)c1,6.958607314841775,0.0,6.958607314841775,6.958607314841775,1,1,1,1,110.0,110.0,110.0,31,457.9430000000001,B,CHEMBL682020,CHEMBL1131988,635198,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,single_structure
CHEMBL50714,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,pKi,6.958607314841775,6.958607314841775,1,0.0,False,1,CHEMBL50714,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,6.958607314841775,0.0,6.958607314841775,6.958607314841775,1,1,1,1,110.0,110.0,110.0,30,415.37500000000006,B,CHEMBL838886,CHEMBL1132209,1140139,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,single_structure
CHEMBL296618,N=C(N)c1cccc(Oc2ccc(NC(=O)NCC(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2ccc(NC(=O)NCC(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,pKi,6.958607314841775,6.958607314841775,1,0.0,False,1,CHEMBL296618,N=C(N)c1cccc(Oc2ccc(NC(=O)NCC(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,6.958607314841775,0.0,6.958607314841775,6.958607314841775,1,1,1,1,110.0,110.0,110.0,34,462.4700000000002,B,CHEMBL838886,CHEMBL1132209,1141376,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,single_structure
CHEMBL194689,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,pKi,6.954677021213342,6.954677021213342,1,0.0,False,1,CHEMBL194689,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,6.954677021213342,0.0,6.954677021213342,6.954677021213342,1,1,1,1,111.0,111.0,111.0,35,464.6130000000002,B,CHEMBL827061,CHEMBL1144375,1521740,6.954677021213342,0.0,6.954677021213342,6.954677021213342,0.0,False,1,single_structure
CHEMBL221951,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3cc(Cl)ccc3s2)C1=O,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3cc(Cl)ccc3s2)C1=O,pKi,6.950781977329818,6.950781977329818,2,0.0,False,1,CHEMBL221951,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3cc(Cl)ccc3s2)C1=O,6.950781977329818,0.0,6.950781977329818,6.950781977329818,2,2,1,1,112.0,112.0,112.0,30,472.9760000000002,B,CHEMBL907299;CHEMBL918598,CHEMBL1139750;CHEMBL1142976,1811070;1822790,6.950781977329818,0.0,6.950781977329818,6.950781977329818,0.0,False,2,single_structure
CHEMBL561983,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)Nc1ccc(-n2ccccc2=O)cc1F,pKi,6.950781977329818,6.950781977329818,1,0.0,False,1,CHEMBL561983,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)Nc1ccc(-n2ccccc2=O)cc1F,6.950781977329818,0.0,6.950781977329818,6.950781977329818,1,1,1,1,112.0,112.0,112.0,33,482.92400000000015,B,CHEMBL1059506,CHEMBL1152891,2679594,6.950781977329818,0.0,6.950781977329818,6.950781977329818,0.0,False,1,single_structure
CHEMBL5180406,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)C(C)(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)C(C)(C)C)CC3)c2)c(OC)c1,pKi,6.935542010773082,6.935542010773082,1,0.0,False,1,CHEMBL5180406,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)C(C)(C)C)CC3)c2)c(OC)c1,6.935542010773082,0.0,6.935542010773082,6.935542010773082,1,1,1,1,116.0,116.0,116.0,45,635.7870000000001,B,CHEMBL5116078,CHEMBL5113419,24732745,6.935542010773082,0.0,6.935542010773082,6.935542010773082,0.0,False,1,single_structure
CHEMBL94761,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,pKi,6.931814138253838,6.931814138253838,1,0.0,False,1,CHEMBL94761,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,6.931814138253838,0.0,6.931814138253838,6.931814138253838,1,1,1,1,117.0,117.0,117.0,31,422.4450000000002,B,CHEMBL682008,CHEMBL1129218,1102172,6.931814138253838,0.0,6.931814138253838,6.931814138253838,0.0,False,1,single_structure
CHEMBL92983,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Br)c3)cc3c(O)cccc32)c1,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Br)c3)cc3c(O)cccc32)c1,pKi,6.931814138253838,6.931814138253838,1,0.0,False,1,CHEMBL92983,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Br)c3)cc3c(O)cccc32)c1,6.931814138253838,0.0,6.931814138253838,6.931814138253838,1,1,1,1,117.0,117.0,117.0,31,477.3620000000001,B,CHEMBL663407,CHEMBL1135480,796714,6.931814138253838,0.0,6.931814138253838,6.931814138253838,0.0,False,1,single_structure
CHEMBL93681,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)cc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)cc4c3)C2=O)c1,pKi,6.920818753952375,6.920818753952375,2,0.0,False,1,CHEMBL93681,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)cc4c3)C2=O)c1,6.920818753952375,0.0,6.920818753952375,6.920818753952375,2,2,1,1,120.0,120.0,120.0,31,437.52500000000015,B,CHEMBL661582;CHEMBL662870,CHEMBL1131988;CHEMBL1132151,1048680;664409,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,2,single_structure
CHEMBL24987,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,pKi,6.920818753952375,6.920818753952375,1,0.0,False,1,CHEMBL24987,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,6.920818753952375,0.0,6.920818753952375,6.920818753952375,1,1,1,1,120.0,120.0,120.0,48,664.7880000000001,B,CHEMBL875896,CHEMBL1132908,726265,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,single_structure
CHEMBL22566,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,pKi,6.920818753952375,6.920818753952375,1,0.0,False,1,CHEMBL22566,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,6.920818753952375,0.0,6.920818753952375,6.920818753952375,1,1,1,1,120.0,120.0,120.0,48,664.7880000000001,B,CHEMBL875896,CHEMBL1132908,738673,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,single_structure
